store,year_month,review_count,avg_rating,positive_count,negative_count,neutral_count,positive_rate,negative_rate,rating_change,trend_direction
Ring,2017-02-01,582,4.57,530,36,16,91.07,6.19,0.053,Stable
Ring,2017-03-01,737,4.67,695,31,11,94.3,4.21,0.103,Improving
Ring,2017-04-01,639,4.68,603,22,14,94.37,3.44,0.007,Stable
Ring,2017-05-01,633,4.62,584,33,16,92.26,5.21,-0.057,Stable
Ring,2017-06-01,617,4.65,572,29,16,92.71,4.7,0.026,Stable
Ring,2017-07-01,821,4.61,757,36,28,92.2,4.38,-0.041,Stable
Ring,2017-08-01,575,4.53,519,41,15,90.26,7.13,-0.073,Stable
Ring,2017-09-01,358,4.51,320,30,8,89.39,8.38,-0.024,Stable
Ring,2017-10-01,167,4.31,139,21,7,83.23,12.57,-0.203,Declining
Ring,2017-11-01,428,4.5,379,39,10,88.55,9.11,0.195,Improving
Ring,2017-12-01,509,4.46,451,43,15,88.61,8.45,-0.044,Stable
Ring,2018-01-01,356,4.32,292,43,21,82.02,12.08,-0.136,Declining
Ring,2018-02-01,191,4.02,138,37,16,72.25,19.37,-0.305,Declining
Ring,2018-03-01,200,3.87,138,47,15,69.0,23.5,-0.146,Declining
Ring,2018-04-01,272,4.0,204,57,11,75.0,20.96,0.134,Improving
Ring,2018-05-01,260,4.01,189,53,18,72.69,20.38,0.004,Stable
Ring,2018-06-01,198,3.64,127,59,12,64.14,29.8,-0.371,Declining
Ring,2018-07-01,253,3.89,177,60,16,69.96,23.72,0.253,Improving
Ring,2018-08-01,217,3.92,152,49,16,70.05,22.58,0.028,Stable
Ring,2018-09-01,230,3.96,164,49,17,71.3,21.3,0.044,Stable
Ring,2018-10-01,433,4.25,349,64,20,80.6,14.78,0.291,Improving
Ring,2018-11-01,540,4.25,435,77,28,80.56,14.26,-0.005,Stable
Ring,2018-12-01,525,4.16,406,85,34,77.33,16.19,-0.088,Stable
Ring,2019-01-01,657,4.32,540,80,37,82.19,12.18,0.16,Improving
Ring,2019-02-01,556,4.29,451,76,29,81.12,13.67,-0.025,Stable
Ring,2019-03-01,334,3.83,225,83,26,67.37,24.85,-0.467,Declining
Ring,2019-04-01,359,4.05,265,73,21,73.82,20.33,0.221,Improving
Ring,2019-05-01,415,4.12,319,75,21,76.87,18.07,0.073,Stable
Ring,2019-06-01,460,4.04,337,91,32,73.26,19.78,-0.081,Stable
Ring,2019-07-01,777,4.1,594,131,52,76.45,16.86,0.065,Stable
Ring,2019-08-01,768,4.04,570,136,62,74.22,17.71,-0.061,Stable
Ring,2019-09-01,399,3.53,234,124,41,58.65,31.08,-0.509,Declining
Ring,2019-10-01,291,3.63,181,85,25,62.2,29.21,0.098,Stable
Ring,2019-11-01,307,3.7,196,88,23,63.84,28.66,0.065,Stable
Ring,2019-12-01,523,3.83,347,122,54,66.35,23.33,0.131,Improving
Ring,2020-01-01,720,4.23,569,96,55,79.03,13.33,0.405,Improving
Ring,2020-02-01,487,3.95,356,103,28,73.1,21.15,-0.285,Declining
Ring,2020-03-01,288,3.8,197,75,16,68.4,26.04,-0.154,Declining
Ring,2020-04-01,169,3.04,78,78,13,46.15,46.15,-0.76,Declining
Ring,2020-05-01,182,3.2,91,77,14,50.0,42.31,0.168,Improving
Ring,2020-06-01,113,3.39,62,42,9,54.87,37.17,0.186,Improving
Ring,2020-07-01,95,3.01,41,43,11,43.16,45.26,-0.379,Declining
Ring,2020-08-01,54,2.91,24,27,3,44.44,50.0,-0.103,Declining
Ring,2020-09-01,58,3.19,29,25,4,50.0,43.1,0.282,Improving
Ring,2020-10-01,67,2.97,28,33,6,41.79,49.25,-0.22,Declining
Ring,2020-11-01,58,2.5,19,36,3,32.76,62.07,-0.47,Declining
Ring,2020-12-01,45,2.29,12,30,3,26.67,66.67,-0.211,Declining
Ring,2021-01-01,48,2.71,17,26,5,35.42,54.17,0.419,Improving
Ring,2021-02-01,34,2.03,7,26,1,20.59,76.47,-0.679,Declining
Ring,2021-03-01,26,2.96,11,12,3,42.31,46.15,0.932,Improving
Ring,2021-04-01,18,2.11,4,13,1,22.22,72.22,-0.85,Declining
Ring,2021-05-01,11,3.09,5,4,2,45.45,36.36,0.98,Improving
Ring,2021-06-01,9,2.33,2,5,2,22.22,55.56,-0.758,Declining
Ring,2021-07-01,11,3.18,6,4,1,54.55,36.36,0.848,Improving
Ring,2021-08-01,16,2.19,3,10,3,18.75,62.5,-0.994,Declining
Ring,2021-09-01,12,1.58,2,10,0,16.67,83.33,-0.604,Declining
Ring,2021-10-01,6,2.67,2,3,1,33.33,50.0,1.083,Improving
Ring,2021-11-01,8,1.63,1,7,0,12.5,87.5,-1.042,Declining
Ring,2021-12-01,14,1.71,1,12,1,7.14,85.71,0.089,Stable
Ring,2022-01-01,7,2.57,2,4,1,28.57,57.14,0.857,Improving
Ring,2022-02-01,12,1.92,1,8,3,8.33,66.67,-0.655,Declining
Ring,2022-03-01,9,2.22,2,7,0,22.22,77.78,0.306,Improving
Ring,2022-04-01,6,2.83,2,3,1,33.33,50.0,0.611,Improving
Ring,2022-05-01,5,2.6,2,3,0,40.0,60.0,-0.233,Declining
Ring,2022-06-01,11,2.73,5,6,0,45.45,54.55,0.127,Improving
Ring,2022-07-01,3,4.0,2,1,0,66.67,33.33,1.273,Improving
Ring,2022-08-01,6,3.0,2,3,1,33.33,50.0,-1.0,Declining
Ring,2022-09-01,2,1.5,0,2,0,0.0,100.0,-1.5,Declining
Ring,2022-10-01,3,3.67,2,1,0,66.67,33.33,2.167,Improving
Ring,2022-11-01,4,3.0,2,1,1,50.0,25.0,-0.667,Declining
Ring,2022-12-01,7,2.29,2,5,0,28.57,71.43,-0.714,Declining
Ring,2023-01-01,5,2.4,1,3,1,20.0,60.0,0.114,Improving
Ring,2023-02-01,2,1.5,0,2,0,0.0,100.0,-0.9,Declining
Ring,2023-05-01,1,5.0,1,0,0,100.0,0.0,3.5,Improving
Ring,2023-06-01,4,3.0,2,2,0,50.0,50.0,-2.0,Declining
SanDisk,2015-06-01,2,5.0,2,0,0,100.0,0.0,,Stable
SanDisk,2015-07-01,7,4.29,6,1,0,85.71,14.29,-0.714,Declining
SanDisk,2015-08-01,131,4.42,114,16,1,87.02,12.21,0.134,Improving
SanDisk,2015-09-01,426,4.56,381,35,10,89.44,8.22,0.139,Improving
SanDisk,2015-10-01,558,4.55,506,44,8,90.68,7.89,-0.007,Stable
SanDisk,2015-11-01,488,4.63,445,34,9,91.19,6.97,0.075,Stable
SanDisk,2015-12-01,646,4.59,580,45,21,89.78,6.97,-0.04,Stable
SanDisk,2016-01-01,856,4.58,771,58,27,90.07,6.78,-0.003,Stable
SanDisk,2016-02-01,704,4.64,647,40,17,91.9,5.68,0.058,Stable
SanDisk,2016-03-01,886,4.64,816,53,17,92.1,5.98,-0.001,Stable
SanDisk,2016-04-01,792,4.6,714,52,26,90.15,6.57,-0.038,Stable
SanDisk,2016-05-01,1026,4.59,934,76,16,91.03,7.41,-0.01,Stable
SanDisk,2016-06-01,938,4.62,853,62,23,90.94,6.61,0.026,Stable
SanDisk,2016-07-01,1074,4.47,940,112,22,87.52,10.43,-0.148,Declining
SanDisk,2016-08-01,1155,4.54,1026,106,23,88.83,9.18,0.064,Stable
SanDisk,2016-09-01,944,4.47,827,99,18,87.61,10.49,-0.064,Stable
SanDisk,2016-10-01,790,4.36,668,103,19,84.56,13.04,-0.109,Declining
SanDisk,2016-11-01,830,4.44,715,97,18,86.14,11.69,0.074,Stable
SanDisk,2016-12-01,1178,4.57,1064,86,28,90.32,7.3,0.139,Improving
SanDisk,2017-01-01,1271,4.57,1138,98,35,89.54,7.71,-0.007,Stable
SanDisk,2017-02-01,976,4.57,877,75,24,89.86,7.68,0.001,Stable
SanDisk,2017-03-01,1086,4.49,947,106,33,87.2,9.76,-0.077,Stable
SanDisk,2017-04-01,893,4.55,797,70,26,89.25,7.84,0.063,Stable
SanDisk,2017-05-01,897,4.56,803,80,14,89.52,8.92,0.009,Stable
SanDisk,2017-06-01,750,4.5,662,64,24,88.27,8.53,-0.063,Stable
SanDisk,2017-07-01,810,4.47,704,83,23,86.91,10.25,-0.028,Stable
SanDisk,2017-08-01,852,4.53,759,70,23,89.08,8.22,0.062,Stable
SanDisk,2017-09-01,697,4.53,620,56,21,88.95,8.03,-0.002,Stable
SanDisk,2017-10-01,570,4.4,483,64,23,84.74,11.23,-0.132,Declining
SanDisk,2017-11-01,547,4.45,471,56,20,86.11,10.24,0.053,Stable
SanDisk,2017-12-01,496,4.42,423,58,15,85.28,11.69,-0.036,Stable
SanDisk,2018-01-01,620,4.55,559,52,9,90.16,8.39,0.134,Improving
SanDisk,2018-02-01,456,4.64,418,27,11,91.67,5.92,0.087,Stable
SanDisk,2018-03-01,497,4.45,429,52,16,86.32,10.46,-0.187,Declining
SanDisk,2018-04-01,384,4.39,329,46,9,85.68,11.98,-0.063,Stable
SanDisk,2018-05-01,346,4.38,292,38,16,84.39,10.98,-0.004,Stable
SanDisk,2018-06-01,288,4.39,246,33,9,85.42,11.46,0.008,Stable
SanDisk,2018-07-01,256,4.42,221,25,10,86.33,9.77,0.03,Stable
SanDisk,2018-08-01,241,4.58,217,19,5,90.04,7.88,0.155,Improving
SanDisk,2018-09-01,194,4.37,165,25,4,85.05,12.89,-0.211,Declining
SanDisk,2018-10-01,186,4.39,157,22,7,84.41,11.83,0.021,Stable
SanDisk,2018-11-01,183,4.56,164,15,4,89.62,8.2,0.176,Improving
SanDisk,2018-12-01,252,4.43,217,28,7,86.11,11.11,-0.13,Declining
SanDisk,2019-01-01,239,4.69,223,14,2,93.31,5.86,0.262,Improving
SanDisk,2019-02-01,154,4.62,139,11,4,90.26,7.14,-0.071,Stable
SanDisk,2019-03-01,152,4.45,134,16,2,88.16,10.53,-0.169,Declining
SanDisk,2019-04-01,152,4.61,140,11,1,92.11,7.24,0.158,Improving
SanDisk,2019-05-01,124,4.61,113,10,1,91.13,8.06,0.001,Stable
SanDisk,2019-06-01,128,4.4,110,16,2,85.94,12.5,-0.214,Declining
SanDisk,2019-07-01,138,4.64,127,9,2,92.03,6.52,0.239,Improving
SanDisk,2019-08-01,127,4.49,111,13,3,87.4,10.24,-0.149,Declining
SanDisk,2019-09-01,95,4.68,87,5,3,91.58,5.26,0.196,Improving
SanDisk,2019-10-01,79,4.56,70,7,2,88.61,8.86,-0.127,Declining
SanDisk,2019-11-01,68,4.34,56,8,4,82.35,11.76,-0.219,Declining
SanDisk,2019-12-01,59,4.58,52,3,4,88.14,5.08,0.238,Improving
SanDisk,2020-01-01,70,4.49,62,6,2,88.57,8.57,-0.091,Stable
SanDisk,2020-02-01,56,4.23,45,10,1,80.36,17.86,-0.254,Declining
SanDisk,2020-03-01,34,4.82,34,0,0,100.0,0.0,0.591,Improving
SanDisk,2020-04-01,36,4.36,30,5,1,83.33,13.89,-0.462,Declining
SanDisk,2020-05-01,41,4.63,37,3,1,90.24,7.32,0.273,Improving
SanDisk,2020-06-01,43,4.51,38,4,1,88.37,9.3,-0.123,Declining
SanDisk,2020-07-01,40,4.4,34,6,0,85.0,15.0,-0.112,Declining
SanDisk,2020-08-01,45,4.47,39,5,1,86.67,11.11,0.067,Stable
SanDisk,2020-09-01,27,4.15,22,4,1,81.48,14.81,-0.319,Declining
SanDisk,2020-10-01,26,3.81,16,6,4,61.54,23.08,-0.34,Declining
SanDisk,2020-11-01,23,4.26,18,3,2,78.26,13.04,0.453,Improving
SanDisk,2020-12-01,28,4.64,26,2,0,92.86,7.14,0.382,Improving
SanDisk,2021-01-01,28,4.89,28,0,0,100.0,0.0,0.25,Improving
SanDisk,2021-02-01,29,4.31,24,5,0,82.76,17.24,-0.583,Declining
SanDisk,2021-03-01,29,4.52,25,2,2,86.21,6.9,0.207,Improving
SanDisk,2021-04-01,28,4.46,24,4,0,85.71,14.29,-0.053,Stable
SanDisk,2021-05-01,21,4.86,21,0,0,100.0,0.0,0.393,Improving
SanDisk,2021-06-01,22,4.36,18,3,1,81.82,13.64,-0.494,Declining
SanDisk,2021-07-01,30,4.27,24,4,2,80.0,13.33,-0.097,Stable
SanDisk,2021-08-01,19,4.53,17,1,1,89.47,5.26,0.26,Improving
SanDisk,2021-09-01,13,4.92,13,0,0,100.0,0.0,0.397,Improving
SanDisk,2021-10-01,15,4.47,13,0,2,86.67,0.0,-0.456,Declining
SanDisk,2021-11-01,7,5.0,7,0,0,100.0,0.0,0.533,Improving
SanDisk,2021-12-01,13,4.62,12,1,0,92.31,7.69,-0.385,Declining
SanDisk,2022-01-01,6,4.33,5,1,0,83.33,16.67,-0.282,Declining
SanDisk,2022-02-01,6,5.0,6,0,0,100.0,0.0,0.667,Improving
SanDisk,2022-03-01,10,3.2,5,4,1,50.0,40.0,-1.8,Declining
SanDisk,2022-04-01,12,4.67,11,1,0,91.67,8.33,1.467,Improving
SanDisk,2022-05-01,11,4.82,10,0,1,90.91,0.0,0.152,Improving
SanDisk,2022-06-01,10,3.5,6,3,1,60.0,30.0,-1.318,Declining
SanDisk,2022-07-01,11,4.55,10,1,0,90.91,9.09,1.045,Improving
SanDisk,2022-08-01,5,4.8,5,0,0,100.0,0.0,0.255,Improving
SanDisk,2022-09-01,9,4.89,9,0,0,100.0,0.0,0.089,Stable
SanDisk,2022-10-01,4,3.5,2,2,0,50.0,50.0,-1.389,Declining
SanDisk,2022-11-01,12,4.83,12,0,0,100.0,0.0,1.333,Improving
SanDisk,2022-12-01,14,4.36,11,2,1,78.57,14.29,-0.476,Declining
SanDisk,2023-01-01,8,4.38,7,1,0,87.5,12.5,0.018,Stable
SanDisk,2023-02-01,7,5.0,7,0,0,100.0,0.0,0.625,Improving
SanDisk,2023-03-01,9,4.56,8,1,0,88.89,11.11,-0.444,Declining
SanDisk,2023-04-01,2,5.0,2,0,0,100.0,0.0,0.444,Improving
SanDisk,2023-05-01,1,5.0,1,0,0,100.0,0.0,0.0,Stable
SanDisk,2023-06-01,1,5.0,1,0,0,100.0,0.0,0.0,Stable
SanDisk,2023-07-01,3,3.67,2,1,0,66.67,33.33,-1.333,Declining
SanDisk,2023-08-01,1,5.0,1,0,0,100.0,0.0,1.333,Improving
Senso,2016-07-01,5,4.8,5,0,0,100.0,0.0,,Stable
Senso,2016-08-01,103,4.14,79,16,8,76.7,15.53,-0.664,Declining
Senso,2016-09-01,131,4.34,114,13,4,87.02,9.92,0.208,Improving
Senso,2016-10-01,246,4.56,223,16,7,90.65,6.5,0.217,Improving
Senso,2016-11-01,327,4.29,268,33,26,81.96,10.09,-0.267,Declining
Senso,2016-12-01,428,4.42,365,32,31,85.28,7.48,0.125,Improving
Senso,2017-01-01,1114,4.49,985,81,48,88.42,7.27,0.068,Stable
Senso,2017-02-01,1022,4.43,881,90,51,86.2,8.81,-0.06,Stable
Senso,2017-03-01,1743,4.41,1499,166,78,86.0,9.52,-0.016,Stable
Senso,2017-04-01,1671,4.27,1345,224,102,80.49,13.41,-0.142,Declining
Senso,2017-05-01,1467,4.19,1153,232,82,78.6,15.81,-0.081,Stable
Senso,2017-06-01,1235,4.08,924,222,89,74.82,17.98,-0.11,Declining
Senso,2017-07-01,1444,4.16,1124,225,95,77.84,15.58,0.079,Stable
Senso,2017-08-01,1466,4.09,1093,255,118,74.56,17.39,-0.071,Stable
Senso,2017-09-01,1076,3.95,766,231,79,71.19,21.47,-0.137,Declining
Senso,2017-10-01,859,4.05,629,156,74,73.22,18.16,0.106,Improving
Senso,2017-11-01,844,3.99,613,168,63,72.63,19.91,-0.064,Stable
Senso,2017-12-01,774,4.1,586,130,58,75.71,16.8,0.105,Improving
Senso,2018-01-01,1145,4.21,895,154,96,78.17,13.45,0.111,Improving
Senso,2018-02-01,875,3.87,609,194,72,69.6,22.17,-0.336,Declining
Senso,2018-03-01,969,3.99,705,181,83,72.76,18.68,0.119,Improving
Senso,2018-04-01,716,3.81,472,171,73,65.92,23.88,-0.181,Declining
Senso,2018-05-01,624,3.77,402,155,67,64.42,24.84,-0.035,Stable
Senso,2018-06-01,502,3.68,320,132,50,63.75,26.29,-0.095,Stable
Senso,2018-07-01,476,3.82,316,105,55,66.39,22.06,0.14,Improving
Senso,2018-08-01,338,3.5,196,111,31,57.99,32.84,-0.316,Declining
Senso,2018-09-01,237,3.49,138,76,23,58.23,32.07,-0.009,Stable
Senso,2018-10-01,287,3.65,177,84,26,61.67,29.27,0.158,Improving
Senso,2018-11-01,232,3.8,152,53,27,65.52,22.84,0.15,Improving
Senso,2018-12-01,322,3.74,212,81,29,65.84,25.16,-0.059,Stable
Senso,2019-01-01,396,3.87,275,91,30,69.44,22.98,0.132,Improving
Senso,2019-02-01,294,3.81,202,70,22,68.71,23.81,-0.061,Stable
Senso,2019-03-01,320,3.93,230,71,19,71.88,22.19,0.115,Improving
Senso,2019-04-01,259,3.69,168,73,18,64.86,28.19,-0.241,Declining
Senso,2019-05-01,229,3.7,146,61,22,63.76,26.64,0.016,Stable
Senso,2019-06-01,253,3.93,181,49,23,71.54,19.37,0.226,Improving
Senso,2019-07-01,366,3.97,269,72,25,73.5,19.67,0.041,Stable
Senso,2019-08-01,328,4.14,258,46,24,78.66,14.02,0.173,Improving
Senso,2019-09-01,252,4.01,193,46,13,76.59,18.25,-0.135,Declining
Senso,2019-10-01,192,4.28,165,21,6,85.94,10.94,0.268,Improving
Senso,2019-11-01,205,4.04,151,37,17,73.66,18.05,-0.232,Declining
Senso,2019-12-01,202,4.07,157,35,10,77.72,17.33,0.025,Stable
Senso,2020-01-01,202,4.03,150,37,15,74.26,18.32,-0.04,Stable
Senso,2020-02-01,130,3.9,93,26,11,71.54,20.0,-0.13,Declining
Senso,2020-03-01,82,3.62,51,24,7,62.2,29.27,-0.278,Declining
Senso,2020-04-01,65,3.74,42,17,6,64.62,26.15,0.117,Improving
Senso,2020-05-01,64,3.94,42,11,11,65.63,17.19,0.199,Improving
Senso,2020-06-01,51,3.45,29,17,5,56.86,33.33,-0.487,Declining
Senso,2020-07-01,57,3.32,32,23,2,56.14,40.35,-0.135,Declining
Senso,2020-08-01,57,3.49,32,18,7,56.14,31.58,0.175,Improving
Senso,2020-09-01,38,3.16,16,16,6,42.11,42.11,-0.333,Declining
Senso,2020-10-01,45,3.58,27,15,3,60.0,33.33,0.42,Improving
Senso,2020-11-01,30,3.23,17,12,1,56.67,40.0,-0.344,Declining
Senso,2020-12-01,34,3.68,21,8,5,61.76,23.53,0.443,Improving
Senso,2021-01-01,29,3.79,19,7,3,65.52,24.14,0.117,Improving
Senso,2021-02-01,30,3.7,20,7,3,66.67,23.33,-0.093,Stable
Senso,2021-03-01,36,3.89,24,10,2,66.67,27.78,0.189,Improving
Senso,2021-04-01,33,3.97,23,6,4,69.7,18.18,0.081,Stable
Senso,2021-05-01,33,4.0,23,6,4,69.7,18.18,0.03,Stable
Senso,2021-06-01,30,3.37,16,10,4,53.33,33.33,-0.633,Declining
Senso,2021-07-01,29,3.21,15,11,3,51.72,37.93,-0.16,Declining
Senso,2021-08-01,31,2.77,11,15,5,35.48,48.39,-0.433,Declining
Senso,2021-09-01,28,3.07,14,12,2,50.0,42.86,0.297,Improving
Senso,2021-10-01,24,3.08,12,11,1,50.0,45.83,0.012,Stable
Senso,2021-11-01,13,3.31,8,5,0,61.54,38.46,0.224,Improving
Senso,2021-12-01,27,2.48,7,16,4,25.93,59.26,-0.826,Declining
Senso,2022-01-01,21,2.62,6,11,4,28.57,52.38,0.138,Improving
Senso,2022-02-01,13,1.92,1,10,2,7.69,76.92,-0.696,Declining
Senso,2022-03-01,17,2.53,5,9,3,29.41,52.94,0.606,Improving
Senso,2022-04-01,18,3.11,8,7,3,44.44,38.89,0.582,Improving
Senso,2022-05-01,5,3.4,2,2,1,40.0,40.0,0.289,Improving
Senso,2022-06-01,6,2.5,2,4,0,33.33,66.67,-0.9,Declining
Senso,2022-07-01,9,3.78,6,3,0,66.67,33.33,1.278,Improving
Senso,2022-08-01,12,2.42,2,7,3,16.67,58.33,-1.361,Declining
Senso,2022-09-01,9,2.44,2,6,1,22.22,66.67,0.028,Stable
Senso,2022-10-01,9,3.67,5,3,1,55.56,33.33,1.222,Improving
Senso,2022-11-01,13,3.23,6,6,1,46.15,46.15,-0.436,Declining
Senso,2022-12-01,15,3.13,8,7,0,53.33,46.67,-0.097,Stable
Senso,2023-01-01,9,3.11,5,4,0,55.56,44.44,-0.022,Stable
Senso,2023-02-01,2,2.5,1,1,0,50.0,50.0,-0.611,Declining
Senso,2023-03-01,7,3.14,1,1,5,14.29,14.29,0.643,Improving
Senso,2023-04-01,5,4.4,4,0,1,80.0,0.0,1.257,Improving
Senso,2023-05-01,3,2.33,1,2,0,33.33,66.67,-2.067,Declining
Senso,2023-06-01,2,4.0,2,0,0,100.0,0.0,1.667,Improving
Senso,2023-07-01,2,4.5,2,0,0,100.0,0.0,0.5,Improving
Senso,2023-08-01,1,5.0,1,0,0,100.0,0.0,0.5,Improving
TOZO,2018-11-01,3,4.67,3,0,0,100.0,0.0,,Stable
TOZO,2018-12-01,51,4.73,48,1,2,94.12,1.96,0.059,Stable
TOZO,2019-01-01,218,4.45,191,18,9,87.61,8.26,-0.276,Declining
TOZO,2019-02-01,353,4.38,298,35,20,84.42,9.92,-0.067,Stable
TOZO,2019-03-01,427,4.26,343,63,21,80.33,14.75,-0.125,Declining
TOZO,2019-04-01,569,4.38,484,64,21,85.06,11.25,0.118,Improving
TOZO,2019-05-01,771,4.32,635,95,41,82.36,12.32,-0.056,Stable
TOZO,2019-06-01,1144,4.2,896,173,75,78.32,15.12,-0.121,Declining
TOZO,2019-07-01,1594,4.35,1315,191,88,82.5,11.98,0.154,Improving
TOZO,2019-08-01,1744,4.36,1443,199,102,82.74,11.41,0.01,Stable
TOZO,2019-09-01,1648,4.38,1373,181,94,83.31,10.98,0.014,Stable
TOZO,2019-10-01,2028,4.42,1713,214,101,84.47,10.55,0.047,Stable
TOZO,2019-11-01,1692,4.33,1393,215,84,82.33,12.71,-0.09,Stable
TOZO,2019-12-01,2938,4.35,2413,337,188,82.13,11.47,0.014,Stable
TOZO,2020-01-01,4121,4.39,3482,408,231,84.49,9.9,0.045,Stable
TOZO,2020-02-01,4159,4.45,3610,370,179,86.8,8.9,0.06,Stable
TOZO,2020-03-01,3192,4.46,2813,260,119,88.13,8.15,0.004,Stable
TOZO,2020-04-01,2688,4.37,2297,279,112,85.45,10.38,-0.085,Stable
TOZO,2020-05-01,3353,4.34,2793,388,172,83.3,11.57,-0.035,Stable
TOZO,2020-06-01,3599,4.2,2845,542,212,79.05,15.06,-0.143,Declining
TOZO,2020-07-01,3892,4.25,3116,542,234,80.06,13.93,0.059,Stable
TOZO,2020-08-01,3617,4.29,2917,471,229,80.65,13.02,0.038,Stable
TOZO,2020-09-01,2934,4.29,2383,379,172,81.22,12.92,-0.002,Stable
TOZO,2020-10-01,4009,4.48,3480,365,164,86.8,9.1,0.19,Improving
TOZO,2020-11-01,3360,4.51,2951,286,123,87.83,8.51,0.028,Stable
TOZO,2020-12-01,4862,4.62,4427,292,143,91.05,6.01,0.116,Improving
TOZO,2021-01-01,5168,4.54,4577,404,187,88.56,7.82,-0.083,Stable
TOZO,2021-02-01,4858,4.53,4290,369,199,88.31,7.6,-0.017,Stable
TOZO,2021-03-01,6155,4.52,5455,449,251,88.63,7.29,0.0,Stable
TOZO,2021-04-01,5314,4.51,4662,401,251,87.73,7.55,-0.014,Stable
TOZO,2021-05-01,3808,4.35,3156,417,235,82.88,10.95,-0.158,Declining
TOZO,2021-06-01,2173,4.0,1558,420,195,71.7,19.33,-0.35,Declining
TOZO,2021-07-01,2153,3.92,1492,449,212,69.3,20.85,-0.08,Stable
TOZO,2021-08-01,1779,3.81,1150,420,209,64.64,23.61,-0.115,Declining
TOZO,2021-09-01,1983,3.9,1349,420,214,68.03,21.18,0.091,Stable
TOZO,2021-10-01,1825,3.85,1238,412,175,67.84,22.58,-0.052,Stable
TOZO,2021-11-01,1462,3.76,952,364,146,65.12,24.9,-0.09,Stable
TOZO,2021-12-01,1492,3.91,1036,313,143,69.44,20.98,0.15,Improving
TOZO,2022-01-01,1598,3.93,1123,334,141,70.28,20.9,0.027,Stable
TOZO,2022-02-01,1207,3.7,767,330,110,63.55,27.34,-0.234,Declining
TOZO,2022-03-01,1186,3.82,800,273,113,67.45,23.02,0.124,Improving
TOZO,2022-04-01,1263,3.88,857,280,126,67.85,22.17,0.058,Stable
TOZO,2022-05-01,1345,3.97,951,269,125,70.71,20.0,0.084,Stable
TOZO,2022-06-01,1223,3.87,819,268,136,66.97,21.91,-0.1,Stable
TOZO,2022-07-01,1492,3.85,1009,349,134,67.63,23.39,-0.013,Stable
TOZO,2022-08-01,1352,3.79,891,335,126,65.9,24.78,-0.063,Stable
TOZO,2022-09-01,1235,3.98,872,238,125,70.61,19.27,0.187,Improving
TOZO,2022-10-01,1024,3.73,662,256,106,64.65,25.0,-0.251,Declining
TOZO,2022-11-01,954,3.84,631,223,100,66.14,23.38,0.112,Improving
TOZO,2022-12-01,1031,3.93,723,218,90,70.13,21.14,0.089,Stable
TOZO,2023-01-01,1078,4.09,814,180,84,75.51,16.7,0.163,Improving
TOZO,2023-02-01,901,3.9,623,200,78,69.15,22.2,-0.193,Declining
TOZO,2023-03-01,924,3.9,639,202,83,69.16,21.86,0.006,Stable
TOZO,2023-04-01,458,3.82,302,106,50,65.94,23.14,-0.082,Stable
TOZO,2023-05-01,293,3.71,190,72,31,64.85,24.57,-0.108,Declining
TOZO,2023-06-01,159,3.7,103,43,13,64.78,27.04,-0.015,Stable
TOZO,2023-07-01,105,3.78,69,32,4,65.71,30.48,0.083,Stable
TOZO,2023-08-01,62,3.77,42,17,3,67.74,27.42,-0.007,Stable
TOZO,2023-09-01,3,5.0,3,0,0,100.0,0.0,1.226,Improving
VideoSecu,2008-08-01,1,5.0,1,0,0,100.0,0.0,,Stable
VideoSecu,2009-04-01,1,5.0,1,0,0,100.0,0.0,0.0,Stable
VideoSecu,2009-05-01,1,4.0,1,0,0,100.0,0.0,-1.0,Declining
VideoSecu,2009-10-01,1,1.0,0,1,0,0.0,100.0,-3.0,Declining
VideoSecu,2009-12-01,1,4.0,1,0,0,100.0,0.0,3.0,Improving
VideoSecu,2010-02-01,1,5.0,1,0,0,100.0,0.0,1.0,Improving
VideoSecu,2010-03-01,2,3.0,1,1,0,50.0,50.0,-2.0,Declining
VideoSecu,2010-04-01,2,5.0,2,0,0,100.0,0.0,2.0,Improving
VideoSecu,2010-05-01,5,4.6,5,0,0,100.0,0.0,-0.4,Declining
VideoSecu,2010-06-01,4,4.5,4,0,0,100.0,0.0,-0.1,Stable
VideoSecu,2010-07-01,3,4.67,3,0,0,100.0,0.0,0.167,Improving
VideoSecu,2010-08-01,11,4.55,10,0,1,90.91,0.0,-0.121,Declining
VideoSecu,2010-09-01,13,4.23,11,0,2,84.62,0.0,-0.315,Declining
VideoSecu,2010-10-01,11,4.18,9,1,1,81.82,9.09,-0.049,Stable
VideoSecu,2010-11-01,5,4.8,5,0,0,100.0,0.0,0.618,Improving
VideoSecu,2010-12-01,22,4.73,21,0,1,95.45,0.0,-0.073,Stable
VideoSecu,2011-01-01,35,4.57,33,0,2,94.29,0.0,-0.156,Declining
VideoSecu,2011-02-01,20,4.6,18,1,1,90.0,5.0,0.029,Stable
VideoSecu,2011-03-01,18,4.61,18,0,0,100.0,0.0,0.011,Stable
VideoSecu,2011-04-01,19,4.53,18,0,1,94.74,0.0,-0.085,Stable
VideoSecu,2011-05-01,17,4.35,15,0,2,88.24,0.0,-0.173,Declining
VideoSecu,2011-06-01,18,4.67,17,0,1,94.44,0.0,0.314,Improving
VideoSecu,2011-07-01,29,4.59,28,1,0,96.55,3.45,-0.08,Stable
