parent_asin,product_title,store,year_month,monthly_reviews,monthly_avg_rating,prev_month_reviews,velocity_change,velocity_change_pct,momentum
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2017-09-01,261,4.52,244.0,17.0,6.94,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2017-10-01,252,4.58,261.0,-9.0,-3.44,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2017-11-01,294,4.56,252.0,42.0,16.6,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2017-12-01,282,4.43,294.0,-12.0,-4.07,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-01-01,344,4.59,282.0,62.0,21.91,Growing
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-02-01,235,4.53,344.0,-109.0,-31.59,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-03-01,275,4.45,235.0,40.0,16.95,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-04-01,227,4.37,275.0,-48.0,-17.39,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-05-01,95,4.68,227.0,-132.0,-57.89,Collapsing
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-06-01,181,4.46,95.0,86.0,89.58,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-07-01,208,4.5,181.0,27.0,14.84,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-08-01,200,4.54,208.0,-8.0,-3.83,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-09-01,130,4.36,200.0,-70.0,-34.83,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-10-01,147,4.58,130.0,17.0,12.98,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-11-01,179,4.38,147.0,32.0,21.62,Growing
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2018-12-01,241,4.56,179.0,62.0,34.44,Growing
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-01-01,282,4.45,241.0,41.0,16.94,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-02-01,203,4.61,282.0,-79.0,-27.92,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-03-01,232,4.67,203.0,29.0,14.22,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-04-01,208,4.56,232.0,-24.0,-10.3,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-05-01,197,4.65,208.0,-11.0,-5.26,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-06-01,208,4.6,197.0,11.0,5.56,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-07-01,318,4.6,208.0,110.0,52.63,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-08-01,223,4.57,318.0,-95.0,-29.78,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-09-01,142,4.61,223.0,-81.0,-36.16,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-10-01,157,4.52,142.0,15.0,10.49,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-11-01,107,4.55,157.0,-50.0,-31.65,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2019-12-01,242,4.64,107.0,135.0,125.0,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-01-01,227,4.56,242.0,-15.0,-6.17,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-02-01,159,4.69,227.0,-68.0,-29.82,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-03-01,137,4.67,159.0,-22.0,-13.75,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-04-01,164,4.54,137.0,27.0,19.57,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-05-01,107,4.59,164.0,-57.0,-34.55,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-06-01,65,4.32,107.0,-42.0,-38.89,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-07-01,99,4.41,65.0,34.0,51.52,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-08-01,107,4.33,99.0,8.0,8.0,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-09-01,85,4.6,107.0,-22.0,-20.37,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-10-01,61,4.51,85.0,-24.0,-27.91,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-11-01,42,4.74,61.0,-19.0,-30.65,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2020-12-01,65,4.58,42.0,23.0,53.49,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-01-01,53,4.7,65.0,-12.0,-18.18,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-02-01,37,4.76,53.0,-16.0,-29.63,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-03-01,21,4.38,37.0,-16.0,-42.11,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-04-01,25,4.68,21.0,4.0,18.18,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-05-01,19,5.0,25.0,-6.0,-23.08,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-06-01,17,4.59,19.0,-2.0,-10.0,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-07-01,12,4.33,17.0,-5.0,-27.78,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-08-01,9,4.22,12.0,-3.0,-23.08,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-09-01,6,4.0,9.0,-3.0,-30.0,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-10-01,8,4.13,6.0,2.0,28.57,Growing
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-11-01,4,5.0,8.0,-4.0,-44.44,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2021-12-01,15,4.47,4.0,11.0,220.0,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-01-01,13,4.62,15.0,-2.0,-12.5,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-02-01,7,4.43,13.0,-6.0,-42.86,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-03-01,8,4.0,7.0,1.0,12.5,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-04-01,8,3.75,8.0,0.0,0.0,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-05-01,6,4.83,8.0,-2.0,-22.22,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-06-01,4,5.0,6.0,-2.0,-28.57,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-07-01,8,4.88,4.0,4.0,80.0,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-08-01,6,5.0,8.0,-2.0,-22.22,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-09-01,3,5.0,6.0,-3.0,-42.86,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-10-01,6,4.83,3.0,3.0,75.0,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-11-01,3,4.67,6.0,-3.0,-42.86,Declining
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2022-12-01,6,3.67,3.0,3.0,75.0,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2023-01-01,6,5.0,6.0,0.0,0.0,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2023-02-01,7,4.29,6.0,1.0,14.29,Stable
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2023-03-01,13,4.92,7.0,6.0,75.0,Surging
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2023-05-01,4,5.0,13.0,-9.0,-64.29,Collapsing
B000WYVBR0,VideoSecu ML531BE2 TV Wall Mount kit with Free Magnetic Stud Finder and HDMI Cable for Most 26-55 TV and New LED UHD TV up to 60 inch 400x400 Full Motion with 20 inch Articulating Arm WT8,VideoSecu,2023-08-01,2,5.0,4.0,-2.0,-40.0,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-04-01,2665,3.98,,,,Collapsing
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-05-01,1583,4.12,2665.0,-1082.0,-40.59,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-06-01,1057,3.98,1583.0,-526.0,-33.21,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-07-01,1496,4.23,1057.0,439.0,41.49,Growing
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-08-01,966,4.13,1496.0,-530.0,-35.4,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-09-01,939,4.04,966.0,-27.0,-2.79,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-10-01,1207,4.13,939.0,268.0,28.51,Growing
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-11-01,1172,4.21,1207.0,-35.0,-2.9,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2014-12-01,2869,4.22,1172.0,1697.0,144.67,Surging
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-01-01,3592,4.36,2869.0,723.0,25.19,Growing
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-02-01,2169,4.31,3592.0,-1423.0,-39.6,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-03-01,1892,4.35,2169.0,-277.0,-12.76,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-04-01,996,4.3,1892.0,-896.0,-47.33,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-05-01,856,4.37,996.0,-140.0,-14.04,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-06-01,1012,4.34,856.0,156.0,18.2,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-07-01,969,4.3,1012.0,-43.0,-4.24,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-08-01,791,4.26,969.0,-178.0,-18.35,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-09-01,353,4.25,791.0,-438.0,-55.3,Collapsing
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-10-01,190,4.23,353.0,-163.0,-46.05,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-11-01,125,4.09,190.0,-65.0,-34.03,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2015-12-01,108,4.02,125.0,-17.0,-13.49,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-01-01,104,3.8,108.0,-4.0,-3.67,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-02-01,92,3.84,104.0,-12.0,-11.43,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-03-01,57,3.47,92.0,-35.0,-37.63,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-04-01,11,3.0,57.0,-46.0,-79.31,Collapsing
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-06-01,42,3.67,11.0,31.0,258.33,Surging
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-07-01,30,4.13,42.0,-12.0,-27.91,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-08-01,36,3.33,30.0,6.0,19.35,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-09-01,25,3.08,36.0,-11.0,-29.73,Declining
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-10-01,23,3.96,25.0,-2.0,-7.69,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-11-01,22,3.14,23.0,-1.0,-4.17,Stable
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2016-12-01,38,3.82,22.0,16.0,69.57,Surging
B00CX5P8FC,Amazon Fire TV - 1st Generation,Amazon,2017-01-01,39,3.54,38.0,1.0,2.56,Stable
